date,id,R,F,M,r_grade,f_grade,m_grade,rfm_index,group
2023-03-02,51674305@n,66,2,68400.0,3,2,2,2.012233396100263,new
2023-03-02,51681020@n,131,1,31900.0,2,1,1,1.012233396100263,esc
2023-03-02,51712351@n,9,1,36900.0,4,1,1,1.0367001883007891,new
2023-03-02,51713792@n,71,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,51733545@n,90,1,57200.0,3,1,2,1.6790603388429806,new
2023-03-02,51747697@n,109,1,74000.0,2,1,2,1.6668269427427176,esc
2023-03-02,51748404@n,54,2,75599.0,3,2,2,2.012233396100263,new
2023-03-02,51754490@n,96,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,51828345@n,63,2,66370.0,3,2,2,2.012233396100263,new
2023-03-02,51844610@n,39,1,36000.0,4,1,1,1.0367001883007891,new
2023-03-02,51844756@n,61,2,214200.0,3,2,3,2.6668269427427176,semi-VIP
2023-03-02,51852284@n,112,1,51200.0,2,1,1,1.012233396100263,esc
2023-03-02,51853732@n,71,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,51876922@n,199,1,149954.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,51899307@n,75,1,54000.0,3,1,2,1.6790603388429806,new
2023-03-02,51913061@n,129,1,68750.0,2,1,2,1.6668269427427176,esc
2023-03-02,51914769@n,25,1,45200.0,4,1,1,1.0367001883007891,new
2023-03-02,51942433@n,115,1,36700.0,2,1,1,1.012233396100263,esc
2023-03-02,51978464@n,42,1,55800.0,4,1,2,1.6912937349432435,new
2023-03-02,51979838@n,77,1,65800.0,3,1,2,1.6790603388429806,new
2023-03-02,52020766@n,58,1,34900.0,3,1,1,1.024466792200526,new
2023-03-02,52025604@n,46,1,36773.0,3,1,1,1.024466792200526,new
2023-03-02,52037727@n,59,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,52038498@n,1,1,33900.0,4,1,1,1.0367001883007891,new
2023-03-02,52053182@n,202,1,34800.0,1,1,1,1.0,esc
2023-03-02,52074110@n,63,1,30300.0,3,1,1,1.024466792200526,new
2023-03-02,52086167@n,26,1,88100.0,4,1,2,1.6912937349432435,new
2023-03-02,52089565@n,58,1,26500.0,3,1,1,1.024466792200526,new
2023-03-02,52102159@n,166,1,87357.0,1,1,2,1.6545935466424546,esc
2023-03-02,52108515@n,114,1,12900.0,2,1,1,1.012233396100263,esc
2023-03-02,52133464@n,24,1,40800.0,4,1,1,1.0367001883007891,new
2023-03-02,52138164@n,27,3,70500.0,4,3,2,2.357639849457809,ROYAL
2023-03-02,52168857@n,62,1,15500.0,3,1,1,1.024466792200526,new
2023-03-02,52179515@n,147,1,40729.0,2,1,1,1.012233396100263,esc
2023-03-02,52207931@n,89,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,52216941@n,40,2,30400.0,4,2,1,1.3698732455580716,new
2023-03-02,52219327@n,75,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,52246531@n,67,1,58100.0,3,1,2,1.6790603388429806,new
2023-03-02,52251146@n,81,1,69700.0,3,1,2,1.6790603388429806,new
2023-03-02,52262176@n,25,1,9900.0,4,1,1,1.0367001883007891,new
2023-03-02,52262925@n,78,1,39900.0,3,1,1,1.024466792200526,new
2023-03-02,52270510@n,136,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,52288719@n,157,1,149700.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,52292992@n,156,1,123128.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,52314534@n,97,1,28500.0,2,1,1,1.012233396100263,esc
2023-03-02,52317372@n,96,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,52347450@n,91,1,20950.0,3,1,1,1.024466792200526,new
2023-03-02,52347890@n,152,1,50200.0,1,1,1,1.0,esc
2023-03-02,52352730@n,118,1,35700.0,2,1,1,1.012233396100263,esc
2023-03-02,52355884@n,163,1,41900.0,1,1,1,1.0,esc
2023-03-02,52356263@n,7,1,24500.0,4,1,1,1.0367001883007891,new
2023-03-02,52367491@n,13,1,38900.0,4,1,1,1.0367001883007891,new
2023-03-02,52391709@n,80,1,41900.0,3,1,1,1.024466792200526,new
2023-03-02,52434523@n,36,2,27600.0,4,2,1,1.3698732455580716,new
2023-03-02,52439623@n,49,1,39900.0,3,1,1,1.024466792200526,new
2023-03-02,5243973@n,128,1,78900.0,2,1,2,1.6668269427427176,esc
2023-03-02,52442894@n,77,1,114500.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,52489075@n,52,1,41900.0,3,1,1,1.024466792200526,new
2023-03-02,52492393@n,114,1,31904.0,2,1,1,1.012233396100263,esc
2023-03-02,52516313@n,64,1,30400.0,3,1,1,1.024466792200526,new
2023-03-02,52575262@n,7,1,51800.0,4,1,2,1.6912937349432435,new
2023-03-02,525989484@g,22,2,83930.0,4,2,2,2.024466792200526,new
2023-03-02,52623639@n,14,1,48900.0,4,1,1,1.0367001883007891,new
2023-03-02,52661755@n,90,2,74663.0,3,2,2,2.012233396100263,new
2023-03-02,52671796@n,147,1,16900.0,2,1,1,1.012233396100263,esc
2023-03-02,52713536@n,172,1,30800.0,1,1,1,1.0,esc
2023-03-02,52749083@n,57,1,16900.0,3,1,1,1.024466792200526,new
2023-03-02,52751255@n,63,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,52771967@n,170,1,38800.0,1,1,1,1.0,esc
2023-03-02,52822320@n,67,1,27938.0,3,1,1,1.024466792200526,new
2023-03-02,52837588@n,65,1,29679.0,3,1,1,1.024466792200526,new
2023-03-02,52837655@n,18,1,34900.0,4,1,1,1.0367001883007891,new
2023-03-02,52846266@n,76,1,39600.0,3,1,1,1.024466792200526,new
2023-03-02,52876164@n,59,2,69037.0,3,2,2,2.012233396100263,new
2023-03-02,52877578@n,196,1,40900.0,1,1,1,1.0,esc
2023-03-02,52909614@n,6,1,41900.0,4,1,1,1.0367001883007891,new
2023-03-02,52926834@n,70,1,14700.0,3,1,1,1.024466792200526,new
2023-03-02,52946585@n,141,1,32900.0,2,1,1,1.012233396100263,esc
2023-03-02,52952304@n,71,1,37400.0,3,1,1,1.024466792200526,new
2023-03-02,52958367@n,203,1,41900.0,1,1,1,1.0,esc
2023-03-02,52983481@n,163,1,14800.0,1,1,1,1.0,esc
2023-03-02,52987678@n,0,2,67127.0,4,2,2,2.024466792200526,new
2023-03-02,52990920@n,92,1,38800.0,3,1,1,1.024466792200526,new
2023-03-02,52993040@n,161,1,39400.0,1,1,1,1.0,esc
2023-03-02,52997298@n,65,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,53006885@n,135,1,31900.0,2,1,1,1.012233396100263,esc
2023-03-02,53039287@n,193,1,15400.0,1,1,1,1.0,esc
2023-03-02,5306767@n,114,1,45900.0,2,1,1,1.012233396100263,esc
2023-03-02,53081951@n,183,1,17900.0,1,1,1,1.0,esc
2023-03-02,53090089@n,41,1,13900.0,4,1,1,1.0367001883007891,new
2023-03-02,53105295@n,65,1,30300.0,3,1,1,1.024466792200526,new
2023-03-02,53105910@n,134,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,53137791@n,79,1,36900.0,3,1,1,1.024466792200526,new
2023-03-02,53165906@n,127,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,53180592@n,36,1,55400.0,4,1,2,1.6912937349432435,new
2023-03-02,53183773@n,72,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,53202501@n,170,1,74000.0,1,1,2,1.6545935466424546,esc
2023-03-02,53214066@n,106,1,34254.0,2,1,1,1.012233396100263,esc
2023-03-02,53254326@n,62,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,5325912@n,4,1,28900.0,4,1,1,1.0367001883007891,new
2023-03-02,53275291@n,76,1,23600.0,3,1,1,1.024466792200526,new
2023-03-02,53338625@n,44,1,41900.0,4,1,1,1.0367001883007891,new
2023-03-02,53358106@n,24,1,55600.0,4,1,2,1.6912937349432435,new
2023-03-02,53368609@n,84,1,52700.0,3,1,2,1.6790603388429806,new
2023-03-02,53378354@n,25,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,53379868@n,58,1,48400.0,3,1,1,1.024466792200526,new
2023-03-02,53403257@n,37,1,38800.0,4,1,1,1.0367001883007891,new
2023-03-02,53418174@n,49,2,80300.0,3,2,2,2.012233396100263,new
2023-03-02,53430577@n,62,1,30900.0,3,1,1,1.024466792200526,new
2023-03-02,53459648@n,76,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,53470809@n,30,1,41900.0,4,1,1,1.0367001883007891,new
2023-03-02,53477879@n,13,1,55100.0,4,1,2,1.6912937349432435,new
2023-03-02,53478588@n,61,3,82600.0,3,3,2,2.345406453357546,ROYAL
2023-03-02,53494907@n,60,1,29685.0,3,1,1,1.024466792200526,new
2023-03-02,53495578@n,199,1,153000.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,53499903@n,200,1,16900.0,1,1,1,1.0,esc
2023-03-02,53499947@n,79,1,40739.0,3,1,1,1.024466792200526,new
2023-03-02,53501840@n,36,1,61800.0,4,1,2,1.6912937349432435,new
2023-03-02,53511905@n,3,1,41900.0,4,1,1,1.0367001883007891,new
2023-03-02,5353453@n,98,1,49800.0,2,1,1,1.012233396100263,esc
2023-03-02,53538422@n,118,1,36000.0,2,1,1,1.012233396100263,esc
2023-03-02,53550305@n,19,1,37780.0,4,1,1,1.0367001883007891,new
2023-03-02,53562982@n,56,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,53571070@n,21,1,29900.0,4,1,1,1.0367001883007891,new
2023-03-02,53584510@n,9,2,47800.0,4,2,1,1.3698732455580716,new
2023-03-02,53597219@n,22,1,21100.0,4,1,1,1.0367001883007891,new
2023-03-02,53694486@n,14,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,53696252@n,23,1,42900.0,4,1,1,1.0367001883007891,new
2023-03-02,53719738@n,65,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,53816476@n,204,1,36000.0,1,1,1,1.0,esc
2023-03-02,53825131@n,197,1,29400.0,1,1,1,1.0,esc
2023-03-02,53859502@n,119,1,47510.0,2,1,1,1.012233396100263,esc
2023-03-02,5386544@n,33,1,38900.0,4,1,1,1.0367001883007891,new
2023-03-02,53870516@n,134,1,30300.0,2,1,1,1.012233396100263,esc
2023-03-02,53881725@n,134,1,16900.0,2,1,1,1.012233396100263,esc
2023-03-02,53897898@n,63,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,53901629@n,166,1,153000.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,53905882@n,68,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,53906296@n,26,1,96800.0,4,1,2,1.6912937349432435,new
2023-03-02,53909644@n,72,1,25200.0,3,1,1,1.024466792200526,new
2023-03-02,53935651@n,48,2,80573.0,3,2,2,2.012233396100263,new
2023-03-02,53943687@n,50,1,48800.0,3,1,1,1.024466792200526,new
2023-03-02,53955497@n,142,1,38452.0,2,1,1,1.012233396100263,esc
2023-03-02,53958697@n,113,1,62700.0,2,1,2,1.6668269427427176,esc
2023-03-02,53969103@n,75,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,53994128@n,47,2,48700.0,3,2,1,1.3576398494578086,new
2023-03-02,54003323@n,163,1,38900.0,1,1,1,1.0,esc
2023-03-02,54004129@n,36,1,13900.0,4,1,1,1.0367001883007891,new
2023-03-02,54006350@n,43,1,71800.0,4,1,2,1.6912937349432435,new
2023-03-02,54008859@n,195,1,41900.0,1,1,1,1.0,esc
2023-03-02,5401238@n,72,1,40000.0,3,1,1,1.024466792200526,new
2023-03-02,54012631@n,115,1,47000.0,2,1,1,1.012233396100263,esc
2023-03-02,54014654@n,77,1,30300.0,3,1,1,1.024466792200526,new
2023-03-02,54023521@n,68,1,47632.0,3,1,1,1.024466792200526,new
2023-03-02,54028927@n,73,1,14700.0,3,1,1,1.024466792200526,new
2023-03-02,54070037@n,31,2,83700.0,4,2,2,2.024466792200526,new
2023-03-02,54081449@n,101,1,40853.0,2,1,1,1.012233396100263,esc
2023-03-02,54082348@n,93,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,54098887@n,37,1,14900.0,4,1,1,1.0367001883007891,new
2023-03-02,54103988@n,113,1,36700.0,2,1,1,1.012233396100263,esc
2023-03-02,5410954@n,142,1,31900.0,2,1,1,1.012233396100263,esc
2023-03-02,5411252@n,65,1,16500.0,3,1,1,1.024466792200526,new
2023-03-02,54141863@n,107,1,42900.0,2,1,1,1.012233396100263,esc
2023-03-02,54151405@n,0,1,41900.0,4,1,1,1.0367001883007891,new
2023-03-02,54155557@n,54,1,42900.0,3,1,1,1.024466792200526,new
2023-03-02,54160287@n,135,1,48800.0,2,1,1,1.012233396100263,esc
2023-03-02,54161933@n,14,1,11900.0,4,1,1,1.0367001883007891,new
2023-03-02,54170323@n,50,1,66600.0,3,1,2,1.6790603388429806,new
2023-03-02,54200551@n,45,4,156600.0,4,3,3,3.012233396100263,VIP
2023-03-02,54200933@n,150,1,40900.0,1,1,1,1.0,esc
2023-03-02,5420157@n,66,1,47500.0,3,1,1,1.024466792200526,new
2023-03-02,54227969@n,107,2,54700.0,2,2,2,2.0,esc
2023-03-02,54251151@n,101,1,53100.0,2,1,2,1.6668269427427176,esc
2023-03-02,54272790@n,49,1,60800.0,3,1,2,1.6790603388429806,new
2023-03-02,54281981@n,72,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,54289118@n,142,1,152000.0,2,1,3,2.3214204893851718,esc-VIP
2023-03-02,54304854@n,198,1,40900.0,1,1,1,1.0,esc
2023-03-02,54318736@n,70,1,36400.0,3,1,1,1.024466792200526,new
2023-03-02,54327663@n,68,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,54349648@n,66,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,54350983@n,56,1,42800.0,3,1,1,1.024466792200526,new
2023-03-02,54372386@n,64,1,26935.0,3,1,1,1.024466792200526,new
2023-03-02,54405195@n,28,1,40900.0,4,1,1,1.0367001883007891,new
2023-03-02,54425392@n,48,1,30900.0,3,1,1,1.024466792200526,new
2023-03-02,54433564@n,28,1,13900.0,4,1,1,1.0367001883007891,new
2023-03-02,54453429@n,166,1,28300.0,1,1,1,1.0,esc
2023-03-02,54468714@n,47,1,34900.0,3,1,1,1.024466792200526,new
2023-03-02,54501054@n,69,1,113000.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,54522844@n,114,1,10700.0,2,1,1,1.012233396100263,esc
2023-03-02,54533185@n,130,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,54541040@n,35,1,36900.0,4,1,1,1.0367001883007891,new
2023-03-02,54549496@n,157,1,34700.0,1,1,1,1.0,esc
2023-03-02,54560621@n,13,2,51800.0,4,2,2,2.024466792200526,new
2023-03-02,54624075@n,58,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,54626663@n,197,1,36900.0,1,1,1,1.0,esc
2023-03-02,54628997@n,83,1,15900.0,3,1,1,1.024466792200526,new
2023-03-02,5463914@n,170,1,61906.0,1,1,2,1.6545935466424546,esc
2023-03-02,54642799@n,9,1,13900.0,4,1,1,1.0367001883007891,new
2023-03-02,54646551@n,83,1,16900.0,3,1,1,1.024466792200526,new
2023-03-02,54651734@n,72,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,54663501@n,67,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,54689435@n,63,2,67300.0,3,2,2,2.012233396100263,new
2023-03-02,54690944@n,116,2,91700.0,2,2,2,2.0,esc
2023-03-02,54719488@n,133,1,31900.0,2,1,1,1.012233396100263,esc
2023-03-02,54759514@n,76,2,71800.0,3,2,2,2.012233396100263,new
2023-03-02,54802849@n,60,2,48630.0,3,2,1,1.3576398494578086,new
2023-03-02,54815324@n,58,1,23300.0,3,1,1,1.024466792200526,new
2023-03-02,54815547@n,173,1,106000.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,54823556@n,92,1,14900.0,3,1,1,1.024466792200526,new
2023-03-02,54850103@n,180,1,35192.0,1,1,1,1.0,esc
2023-03-02,54851821@n,30,1,13900.0,4,1,1,1.0367001883007891,new
2023-03-02,54858039@n,192,1,153000.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,54859797@n,194,1,30800.0,1,1,1,1.0,esc
2023-03-02,54860896@n,13,1,12900.0,4,1,1,1.0367001883007891,new
2023-03-02,54868240@n,70,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,5487352@n,132,1,48800.0,2,1,1,1.012233396100263,esc
2023-03-02,54877696@n,101,2,79700.0,2,2,2,2.0,esc
2023-03-02,54880768@n,18,1,37800.0,4,1,1,1.0367001883007891,new
2023-03-02,54905933@n,111,1,11700.0,2,1,1,1.012233396100263,esc
2023-03-02,54906870@n,62,1,31900.0,3,1,1,1.024466792200526,new
2023-03-02,54912839@n,36,1,13900.0,4,1,1,1.0367001883007891,new
2023-03-02,54928981@n,100,2,81000.0,2,2,2,2.0,esc
2023-03-02,54951822@n,155,1,16900.0,1,1,1,1.0,esc
2023-03-02,54965138@n,74,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,55009299@n,14,1,34900.0,4,1,1,1.0367001883007891,new
2023-03-02,55097506@n,23,1,9900.0,4,1,1,1.0367001883007891,new
2023-03-02,5512351@n,17,2,72300.0,4,2,2,2.024466792200526,new
2023-03-02,55134414@n,198,1,16900.0,1,1,1,1.0,esc
2023-03-02,55136393@n,15,1,34832.0,4,1,1,1.0367001883007891,new
2023-03-02,5514739@n,16,1,38900.0,4,1,1,1.0367001883007891,new
2023-03-02,55151542@n,78,1,38400.0,3,1,1,1.024466792200526,new
2023-03-02,55171226@n,174,2,90500.0,1,2,2,1.987766603899737,esc
2023-03-02,55173339@n,41,1,40900.0,4,1,1,1.0367001883007891,new
2023-03-02,55178621@n,164,1,38800.0,1,1,1,1.0,esc
2023-03-02,55183334@n,113,1,38000.0,2,1,1,1.012233396100263,esc
2023-03-02,55206878@n,74,1,31300.0,3,1,1,1.024466792200526,new
2023-03-02,55222481@n,63,2,31225.0,3,2,1,1.3576398494578086,new
2023-03-02,55242939@n,92,1,38800.0,3,1,1,1.024466792200526,new
2023-03-02,5527027@n,70,1,44000.0,3,1,1,1.024466792200526,new
2023-03-02,55276952@n,142,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,55283505@n,198,1,29400.0,1,1,1,1.0,esc
2023-03-02,55305869@n,75,1,64200.0,3,1,2,1.6790603388429806,new
2023-03-02,55313462@n,77,2,111100.0,3,2,3,2.6668269427427176,semi-VIP
2023-03-02,55320845@n,15,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,55329340@n,132,1,33900.0,2,1,1,1.012233396100263,esc
2023-03-02,55340339@n,98,1,13900.0,2,1,1,1.012233396100263,esc
2023-03-02,5534860@n,8,1,56800.0,4,1,2,1.6912937349432435,new
2023-03-02,55349394@n,194,1,41900.0,1,1,1,1.0,esc
2023-03-02,55380537@n,178,1,47120.0,1,1,1,1.0,esc
2023-03-02,5539961@n,117,1,63900.0,2,1,2,1.6668269427427176,esc
2023-03-02,55401573@n,90,1,40000.0,3,1,1,1.024466792200526,new
2023-03-02,55402419@n,33,1,48800.0,4,1,1,1.0367001883007891,new
2023-03-02,55424876@n,93,1,41900.0,3,1,1,1.024466792200526,new
2023-03-02,55446648@n,23,1,40900.0,4,1,1,1.0367001883007891,new
2023-03-02,5547094@n,15,1,39900.0,4,1,1,1.0367001883007891,new
2023-03-02,5548261@n,64,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,55504784@n,53,1,31639.0,3,1,1,1.024466792200526,new
2023-03-02,55512326@n,141,1,30800.0,2,1,1,1.012233396100263,esc
2023-03-02,55519797@n,178,1,40900.0,1,1,1,1.0,esc
2023-03-02,555215842@g,103,1,39900.0,2,1,1,1.012233396100263,esc
2023-03-02,55526075@n,72,1,25200.0,3,1,1,1.024466792200526,new
2023-03-02,55569703@n,148,1,153000.0,2,1,3,2.3214204893851718,esc-VIP
2023-03-02,55611827@n,168,1,30800.0,1,1,1,1.0,esc
2023-03-02,55615384@n,147,1,69300.0,2,1,2,1.6668269427427176,esc
2023-03-02,55620201@n,6,1,56200.0,4,1,2,1.6912937349432435,new
2023-03-02,55625414@n,136,1,48170.0,2,1,1,1.012233396100263,esc
2023-03-02,55651574@n,79,2,104700.0,3,2,3,2.6668269427427176,semi-VIP
2023-03-02,55657671@n,55,2,78358.0,3,2,2,2.012233396100263,new
2023-03-02,556741682@g,160,1,34700.0,1,1,1,1.0,esc
2023-03-02,55676112@n,108,1,10900.0,2,1,1,1.012233396100263,esc
2023-03-02,55687397@n,30,1,13400.0,4,1,1,1.0367001883007891,new
2023-03-02,55699683@n,16,1,12900.0,4,1,1,1.0367001883007891,new
2023-03-02,55714284@n,192,1,38793.0,1,1,1,1.0,esc
2023-03-02,55715700@n,45,1,56606.0,4,1,2,1.6912937349432435,new
2023-03-02,55725675@n,145,1,16900.0,2,1,1,1.012233396100263,esc
2023-03-02,55737532@n,119,1,37000.0,2,1,1,1.012233396100263,esc
2023-03-02,55738878@n,49,1,41900.0,3,1,1,1.024466792200526,new
2023-03-02,55752096@n,74,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,55761375@n,71,1,14500.0,3,1,1,1.024466792200526,new
2023-03-02,55769815@n,50,2,76400.0,3,2,2,2.012233396100263,new
2023-03-02,55775681@n,62,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,55793883@n,203,1,38900.0,1,1,1,1.0,esc
2023-03-02,55801810@n,0,1,16900.0,4,1,1,1.0367001883007891,new
2023-03-02,5580678@n,145,1,39500.0,2,1,1,1.012233396100263,esc
2023-03-02,55813109@n,104,1,41900.0,2,1,1,1.012233396100263,esc
2023-03-02,55831106@n,85,1,42800.0,3,1,1,1.024466792200526,new
2023-03-02,55834733@n,73,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,55836566@n,31,2,46800.0,4,2,1,1.3698732455580716,new
2023-03-02,55844579@n,14,2,31800.0,4,2,1,1.3698732455580716,new
2023-03-02,55848662@n,87,1,37997.0,3,1,1,1.024466792200526,new
2023-03-02,55854646@n,38,1,36900.0,4,1,1,1.0367001883007891,new
2023-03-02,55874111@n,35,1,38800.0,4,1,1,1.0367001883007891,new
2023-03-02,55878652@n,8,2,64000.0,4,2,2,2.024466792200526,new
2023-03-02,55884105@n,46,2,29800.0,3,2,1,1.3576398494578086,new
2023-03-02,558881628@g,116,1,50800.0,2,1,1,1.012233396100263,esc
2023-03-02,55896180@n,20,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,55898177@n,11,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,55917887@n,104,1,54800.0,2,1,2,1.6668269427427176,esc
2023-03-02,55942264@n,97,1,40000.0,2,1,1,1.012233396100263,esc
2023-03-02,55962246@n,73,1,77300.0,3,1,2,1.6790603388429806,new
2023-03-02,55986301@n,180,1,39800.0,1,1,1,1.0,esc
2023-03-02,56004042@n,18,1,39900.0,4,1,1,1.0367001883007891,new
2023-03-02,56016686@n,71,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,56019926@n,174,1,31800.0,1,1,1,1.0,esc
2023-03-02,56021984@n,152,1,41900.0,1,1,1,1.0,esc
2023-03-02,56047675@n,88,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,56050413@n,156,1,46800.0,1,1,1,1.0,esc
2023-03-02,56064888@n,197,1,16900.0,1,1,1,1.0,esc
2023-03-02,56071683@n,5,1,21800.0,4,1,1,1.0367001883007891,new
2023-03-02,56074457@n,7,2,68744.0,4,2,2,2.024466792200526,new
2023-03-02,56074727@n,198,1,59100.0,1,1,2,1.6545935466424546,esc
2023-03-02,56090038@n,173,1,63439.0,1,1,2,1.6545935466424546,esc
2023-03-02,56099507@n,44,1,28900.0,4,1,1,1.0367001883007891,new
2023-03-02,56110079@n,60,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,56118271@n,26,2,57800.0,4,2,2,2.024466792200526,new
2023-03-02,56130937@n,165,1,39068.0,1,1,1,1.0,esc
2023-03-02,56184881@n,63,1,26700.0,3,1,1,1.024466792200526,new
2023-03-02,56193846@n,23,1,10900.0,4,1,1,1.0367001883007891,new
2023-03-02,56207084@n,127,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,5621878@n,67,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,56230547@n,39,1,54200.0,4,1,2,1.6912937349432435,new
2023-03-02,56251447@n,145,1,43800.0,2,1,1,1.012233396100263,esc
2023-03-02,56259465@n,67,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,56276377@n,9,1,36900.0,4,1,1,1.0367001883007891,new
2023-03-02,56280916@n,73,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,56284178@n,65,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,56291245@n,55,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,56291786@n,196,1,40900.0,1,1,1,1.0,esc
2023-03-02,56301175@n,10,1,38900.0,4,1,1,1.0367001883007891,new
2023-03-02,56365347@n,161,1,36100.0,1,1,1,1.0,esc
2023-03-02,56365448@n,32,1,23800.0,4,1,1,1.0367001883007891,new
2023-03-02,56378078@n,170,1,50700.0,1,1,1,1.0,esc
2023-03-02,56383844@n,108,1,11700.0,2,1,1,1.012233396100263,esc
2023-03-02,56399473@n,175,1,41900.0,1,1,1,1.0,esc
2023-03-02,56405462@n,5,2,52500.0,4,2,2,2.024466792200526,new
2023-03-02,56414740@n,134,1,153000.0,2,1,3,2.3214204893851718,esc-VIP
2023-03-02,56481295@n,2,1,28800.0,4,1,1,1.0367001883007891,new
2023-03-02,56486599@n,63,1,52600.0,3,1,2,1.6790603388429806,new
2023-03-02,56527035@n,156,1,48000.0,1,1,1,1.0,esc
2023-03-02,56545910@n,6,1,41900.0,4,1,1,1.0367001883007891,new
2023-03-02,56546597@n,127,1,17900.0,2,1,1,1.012233396100263,esc
2023-03-02,56564289@n,20,1,36900.0,4,1,1,1.0367001883007891,new
2023-03-02,56611924@n,84,1,46000.0,3,1,1,1.024466792200526,new
2023-03-02,56649157@n,44,2,79400.0,4,2,2,2.024466792200526,new
2023-03-02,56651305@n,148,1,38800.0,2,1,1,1.012233396100263,esc
2023-03-02,5668236@n,25,3,120100.0,4,3,3,3.012233396100263,VIP
2023-03-02,5669026@n,66,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,5674544@n,65,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,56747670@n,100,1,40000.0,2,1,1,1.012233396100263,esc
2023-03-02,5675607@n,16,1,150692.0,4,1,3,2.345887281585698,semi-VIP
2023-03-02,56768311@n,93,2,207800.0,3,2,3,2.6668269427427176,semi-VIP
2023-03-02,56771818@n,48,2,210700.0,3,2,3,2.6668269427427176,semi-VIP
2023-03-02,56772837@n,95,1,13900.0,3,1,1,1.024466792200526,new
2023-03-02,5679196@n,129,1,16900.0,2,1,1,1.012233396100263,esc
2023-03-02,56801794@n,126,1,45925.0,2,1,1,1.012233396100263,esc
2023-03-02,56803277@n,125,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,56815467@n,34,1,40900.0,4,1,1,1.0367001883007891,new
2023-03-02,56815601@n,98,1,13900.0,2,1,1,1.012233396100263,esc
2023-03-02,56832115@n,188,1,35427.0,1,1,1,1.0,esc
2023-03-02,56846104@n,197,1,30900.0,1,1,1,1.0,esc
2023-03-02,56846201@n,65,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,56861281@n,166,1,39900.0,1,1,1,1.0,esc
2023-03-02,56863700@n,173,1,28900.0,1,1,1,1.0,esc
2023-03-02,56888453@n,125,1,16900.0,2,1,1,1.012233396100263,esc
